# id, p_deg, t_deg, camPosX, camPosY, camPosZ, camEulerX_deg, camEulerY_deg, camEulerZ_deg
275, 4.755610, 3.966255, 0.003172, 1.080757, -0.301933, 358.303700, 0.732236, 0.002246
276, -27.999890, -4.740387, 0.010420, 1.062466, -0.307380, 2.571182, 2.458065, 0.001520
277, -28.000000, 3.915538, 0.018662, 1.079031, -0.301670, 358.695500, 4.295749, 0.000678
278, 18.120740, 8.421470, 0.011419, 1.102922, -0.307391, 353.062900, 2.693388, 0.013523
279, -28.000000, -1.109453, 0.017843, 1.080077, -0.310487, 358.451200, 4.258639, 359.993700
280, -27.992400, 4.405416, 0.027767, 1.084975, -0.304731, 357.305900, 6.456422, 359.992800
281, 27.372600, -4.796618, 0.019279, 1.062904, -0.308144, 2.465269, 4.555451, -0.000888
282, -27.903200, 11.491370, 0.026476, 1.095233, -0.299510, 354.836100, 6.031152, -0.003000
283, 28.000000, -4.764212, 0.016892, 1.073848, -0.313165, 359.850900, 4.077760, 0.007103
284, 7.173322, 13.141960, 0.012305, 1.101068, -0.299450, 353.491000, 2.810245, 0.007177
285, -26.828610, -4.799766, 0.018434, 1.077428, -0.314678, 358.945200, 4.477313, 359.991500
286, -27.999120, 10.254920, 0.026680, 1.097857, -0.302572, 354.209700, 6.151855, 359.993600
287, -27.999690, 13.148990, 0.031360, 1.123916, -0.315387, 347.995400, 7.610515, 359.974900
288, -27.957730, 3.242081, 0.037169, 1.099492, -0.316575, 353.866700, 9.043655, 359.987100
289, -27.999990, 5.074553, 0.046721, 1.092259, -0.310508, 355.593200, 11.034490, 359.976200
290, -28.000000, -4.787529, 0.052755, 1.064172, -0.313729, 2.144726, 12.581140, -0.002255
291, 27.874400, 12.030920, 0.049321, 1.084327, -0.298791, 357.369700, 11.103340, -0.001309
292, 27.894580, -4.792933, 0.037465, 1.068950, -0.312961, 1.031503, 8.977389, 0.003975
293, 27.999660, 4.141685, 0.028848, 1.080473, -0.303067, 358.353500, 6.660410, 0.000965
294, 27.547730, -4.724537, 0.020013, 1.062839, -0.308149, 2.479208, 4.728354, -0.001367
295, -27.812470, -4.526386, 0.028800, 1.053240, -0.304616, 4.719242, 6.690689, 0.016987
296, 24.409270, 12.685080, 0.020940, 1.093234, -0.296521, 355.453900, 4.720453, 0.001159
297, 13.675850, 9.073940, 0.013228, 1.112797, -0.312543, 350.754800, 3.186316, 0.029363
298, 27.997910, -3.487953, 0.005700, 1.077303, -0.312397, 358.991200, 1.373348, 0.008012
299, 27.791960, -4.777946, -0.000752, 1.054422, -0.303744, 4.416407, 359.825200, 359.991900
300, -27.885530, 13.179820, 0.006799, 1.093505, -0.295665, 355.286200, 1.530615, -0.001517
301, -27.527650, 12.676310, 0.012389, 1.123801, -0.314245, 348.055600, 3.007303, 359.974000
302, 27.999700, -4.699914, 0.005328, 1.085218, -0.317495, 357.081300, 1.311941, 0.010512
303, 27.997100, -1.157763, -0.001638, 1.066225, -0.303130, 1.664263, 359.620200, -0.004211
304, 21.829890, -3.959995, -0.011235, 1.058175, -0.304147, 3.562007, 357.384800, 359.989500
305, -28.000000, 2.334559, -0.001870, 1.074843, -0.301462, 359.675900, 359.569100, 0.002374
306, -25.454770, 11.545320, 0.004563, 1.109714, -0.306280, 351.427100, 1.072341, 359.989100
307, 27.999320, 13.064080, -0.003720, 1.126436, -0.315504, 347.390300, 359.090500, 0.041005
308, 27.997710, -4.675493, -0.010452, 1.086395, -0.318068, 356.738400, 357.420500, 0.011457
309, -27.838730, -4.130003, -0.006779, 1.060933, -0.305933, 2.858027, 358.409600, 0.001459
310, 27.999920, -4.799973, -0.015931, 1.051867, -0.303141, 5.016754, 356.309600, 359.980700
311, -7.786927, -0.445405, -0.009978, 1.064969, -0.301508, 1.978962, 357.701300, 0.006674
312, 23.580320, 8.812168, -0.016071, 1.098238, -0.304093, 354.163200, 356.262200, 0.006293
313, 27.999190, 0.952113, -0.023355, 1.086626, -0.311087, 356.916000, 354.418800, 0.011507
314, -7.759944, -4.611444, -0.018914, 1.060133, -0.306631, 3.114227, 355.558000, 0.002354
315, 21.397760, -3.772675, -0.028079, 1.054982, -0.303887, 4.313788, 353.494500, 359.977500
316, -27.732870, 12.972910, -0.019444, 1.095730, -0.297034, 354.883200, 355.606600, -0.002932
317, -27.927190, 13.199700, -0.011177, 1.125679, -0.314667, 347.633600, 357.282600, 359.971000
318, -5.657294, -2.413305, -0.006326, 1.089020, -0.316371, 356.268100, 358.450200, 359.978200
319, -27.795780, 13.200000, 0.001513, 1.108595, -0.302815, 351.694000, 0.350857, 359.985700
320, 27.999820, 12.327000, -0.006571, 1.124577, -0.315110, 347.852300, 358.397300, 0.042359
321, 12.602080, -4.708354, -0.011798, 1.084442, -0.317490, 357.194800, 357.096100, 0.016741
322, -27.995460, 13.003540, -0.004442, 1.104325, -0.300820, 352.668300, 358.979200, 359.991400
323, 27.998630, 7.502953, -0.013752, 1.109465, -0.312917, 351.496500, 356.680800, 0.044580
324, -23.987080, 5.216414, -0.005021, 1.098275, -0.309459, 354.169400, 358.805200, 359.980500
325, 19.769830, -4.002314, -0.010841, 1.067025, -0.308188, 1.503424, 357.434100, 0.001947
326, -20.206360, -4.800000, -0.003847, 1.052789, -0.303049, 4.824581, 359.107700, 0.013218
327, -27.982980, -4.562740, 0.009350, 1.052200, -0.302700, 4.961005, 2.163634, 0.032322
328, -13.991590, -4.799993, 0.018760, 1.052239, -0.303794, 4.952640, 4.354825, 0.028286
329, -27.988340, 13.198340, 0.026470, 1.080057, -0.293980, 358.655200, 5.900287, 0.010336
330, 27.999750, -0.666016, 0.015855, 1.079033, -0.308585, 358.790900, 3.755684, 0.009614
331, 27.913960, -4.767059, 0.008423, 1.057935, -0.305391, 3.654630, 1.971488, -0.004665
332, 25.519570, 11.621570, 0.001525, 1.093890, -0.297324, 355.156300, 0.345538, 0.002649
333, -27.999440, -3.183860, 0.008970, 1.076711, -0.311578, 359.220200, 2.153708, 359.992500
334, 27.794400, -4.798564, 0.002318, 1.055112, -0.304178, 4.282067, 0.540104, 359.991900
335, -27.901350, -4.799832, 0.013826, 1.051437, -0.302972, 5.137937, 3.201435, 0.029142
336, 26.569270, -4.799379, -0.000347, 1.051833, -0.302890, 5.046546, 359.920200, 359.967300
337, -25.411450, 13.199440, 0.007912, 1.092846, -0.295370, 355.579500, 1.778909, -0.001668
338, -27.978770, -4.482914, 0.014270, 1.074980, -0.313003, 359.661300, 3.444258, 359.993400
339, 11.895480, 13.196610, 0.009068, 1.102211, -0.299862, 353.219100, 2.075101, 0.006376
340, -27.952380, 12.031810, 0.015526, 1.123204, -0.315117, 348.192500, 3.780919, 359.964800
341, -27.594220, -1.424507, 0.021959, 1.087828, -0.315568, 356.532400, 5.349116, 359.989300
342, 27.839900, 13.200000, 0.014717, 1.109418, -0.303764, 351.455000, 3.418608, 0.013256
343, -18.109800, 13.137050, 0.019338, 1.127197, -0.316448, 347.196900, 4.731912, 359.967900
344, 16.375100, 13.199260, 0.008164, 1.128855, -0.317061, 346.795300, 2.004520, 0.078736
345, 0.939638, -4.690522, 0.005972, 1.087006, -0.318030, 356.543900, 1.473825, 0.010590
346, -28.000000, -4.444310, 0.011906, 1.056395, -0.304421, 3.917920, 2.774166, 0.004595
347, 27.902740, -4.800000, 0.000739, 1.051447, -0.302479, 5.114697, 0.171609, 359.973100
348, -28.000000, -4.534104, 0.014318, 1.052560, -0.303124, 4.870902, 3.317078, 0.030124
349, 27.999390, -3.823131, 0.000955, 1.055398, -0.302816, 4.215600, 0.221870, 359.976000
350, 24.493110, 10.210660, -0.006773, 1.093358, -0.298951, 355.424500, 358.455200, 0.000485
351, -26.659010, 9.158681, -0.001202, 1.110284, -0.310353, 351.360500, 359.713300, 359.978800
352, 27.924170, 9.966569, -0.012155, 1.115088, -0.312863, 350.166600, 357.065800, 0.053064
353, 22.083620, 13.200000, -0.021293, 1.124790, -0.314822, 347.797200, 354.828000, 0.043965
354, -27.990800, 10.677550, -0.009680, 1.120894, -0.315371, 348.744500, 357.639700, 359.947900
355, -27.920250, -3.587203, -0.001670, 1.071269, -0.309422, 0.463884, 359.602500, -0.004067
356, -28.000000, 7.347029, 0.004370, 1.082873, -0.297963, 357.749700, 0.992950, -0.000755
357, -27.699910, 13.077400, 0.010181, 1.119120, -0.310095, 349.159000, 2.429388, 359.984000
358, 10.186380, 13.196090, 0.003997, 1.128939, -0.317162, 346.775000, 0.981943, 0.045540
359, -27.992480, 12.086330, 0.015392, 1.125483, -0.316739, 347.623600, 3.774851, 359.939200
360, -0.221227, 2.912547, 0.013041, 1.096334, -0.312337, 354.623400, 3.139218, 0.005539
361, -27.902570, -4.796522, 0.018550, 1.061297, -0.307151, 2.842192, 4.366179, -0.001381
362, 27.643490, 12.534180, 0.011677, 1.095153, -0.296780, 354.835600, 2.639101, 0.002496
363, 28.000000, -4.798217, 0.003092, 1.074881, -0.312923, 359.559400, 0.746612, 0.007643
364, 22.362920, 12.730620, -0.003732, 1.101001, -0.299629, 353.490900, 359.146200, 0.005980
365, 27.997430, -4.676537, -0.010562, 1.077031, -0.313878, 359.087400, 357.439700, 0.007923
366, -26.374360, 13.199500, -0.003254, 1.102343, -0.299660, 353.211600, 359.255800, 359.992900
367, -13.938130, 5.528090, 0.003465, 1.103577, -0.312100, 352.927000, 0.834479, 359.976500
368, -20.874760, 13.199930, 0.010888, 1.119977, -0.310678, 348.964100, 2.604289, 359.975300
369, -27.765280, 13.199920, 0.019919, 1.128269, -0.317277, 346.943200, 4.891158, 359.940800
370, 27.802200, 4.045866, 0.012190, 1.101340, -0.313528, 353.425900, 2.949287, 0.015749
371, 10.968760, -0.231076, 0.007684, 1.076663, -0.306321, 359.257400, 1.805321, 0.003296
372, 27.999710, 10.535040, 0.000259, 1.102777, -0.303104, 353.075800, 0.059842, 0.009026
373, 4.434948, -4.799764, -0.003040, 1.074742, -0.312906, 359.675000, 359.265600, 0.001936
374, -24.071440, 7.434748, 0.004550, 1.090375, -0.301290, 356.020300, 1.047720, 359.992900
375, -27.999960, -0.715997, 0.012603, 1.078892, -0.308713, 358.734000, 2.988880, 359.991900
376, 26.867570, -4.232777, 0.005335, 1.059168, -0.304914, 3.340455, 1.246494, -0.005368
377, 23.322810, -4.800000, -0.004336, 1.052342, -0.302974, 4.928527, 358.995400, 359.979500
378, -4.945932, 6.447603, 0.000164, 1.084362, -0.299624, 357.465900, 0.037449, -0.001271
379, -26.014590, 13.197760, 0.006021, 1.120303, -0.310909, 348.891000, 1.442189, 359.982400
380, -6.044869, 11.764920, 0.009260, 1.125000, -0.316833, 347.745000, 2.273604, 359.978300
381, 21.647910, 13.068420, -0.002324, 1.126691, -0.315494, 347.329200, 359.430800, 0.074327
382, -27.999490, -4.304748, 0.004969, 1.086272, -0.317436, 356.745600, 1.223659, 359.992500
383, 16.154890, 6.043016, -0.001825, 1.088549, -0.302617, 356.399700, 359.577300, 0.009064
384, 28.000000, 13.186390, -0.008664, 1.119161, -0.309976, 349.135700, 357.933100, 0.018628
385, -27.899480, 13.143420, 0.001163, 1.128653, -0.316954, 346.841300, 0.287165, 359.939200
386, -5.355513, -4.750378, 0.004851, 1.087196, -0.318286, 356.493000, 1.199113, 359.987900
387, 25.231730, -4.742135, -0.000338, 1.055518, -0.304285, 4.120852, 359.921200, -0.002249
388, -27.969270, 5.499743, 0.007120, 1.081759, -0.299573, 358.022200, 1.627844, 0.001261
389, 6.994279, 13.190950, 0.002032, 1.118650, -0.309529, 349.271000, 0.483441, 0.022601
390, 22.677490, -4.290084, -0.003915, 1.084821, -0.316863, 357.278700, 359.038100, 0.011205
391, 27.370850, -4.731337, -0.009786, 1.055433, -0.304441, 4.207848, 357.719000, 359.994100
392, -27.781950, -4.160036, 0.005591, 1.053583, -0.302432, 4.638737, 1.292427, 0.029284
393, 26.900050, 13.199990, -0.002657, 1.094991, -0.296052, 355.056900, 359.400800, 0.002849
394, 27.993770, -3.563962, -0.009692, 1.077465, -0.312488, 359.081600, 357.664200, 0.007855
395, 16.062150, 13.169690, -0.016761, 1.113076, -0.306096, 350.618900, 356.070200, 0.012657
396, -19.170060, 13.077170, -0.008514, 1.127960, -0.316632, 347.020300, 357.912700, 359.954400
397, -27.999990, -3.974529, -0.001198, 1.087606, -0.317788, 356.441800, 359.704900, 359.987300
398, 5.258224, -4.796118, -0.005005, 1.055755, -0.304515, 4.077700, 358.832600, 359.993200
399, 27.691910, -4.800000, -0.015823, 1.051052, -0.302836, 5.209830, 356.339100, 359.971200
400, 27.920450, 5.688694, -0.023954, 1.082362, -0.300873, 357.950000, 354.510100, -0.003134
401, -28.000000, 13.199530, -0.013931, 1.123941, -0.313740, 348.009500, 356.627500, 359.974000
402, -27.995320, 13.200000, -0.002795, 1.129331, -0.317469, 346.683800, 359.313300, 359.926300
403, 27.919650, -4.799309, -0.011363, 1.075456, -0.313769, 359.335100, 357.247200, 0.005608
404, 27.999700, -4.655980, -0.018093, 1.053288, -0.303724, 4.655888, 355.800300, 359.990000
405, 25.863160, 13.200000, -0.025606, 1.093181, -0.296624, 355.395900, 354.231800, 0.000841
406, -23.217360, -0.093913, -0.016390, 1.085173, -0.311140, 357.287700, 356.076600, 359.989200
407, -20.666920, 13.103230, -0.008506, 1.117992, -0.309059, 349.442500, 357.979300, 359.984400
408, 27.677440, -4.731671, -0.014371, 1.083798, -0.317184, 357.517200, 356.469000, 0.009568
409, 27.669640, -3.318933, -0.021078, 1.059421, -0.304533, 3.279625, 355.094300, 359.994200
410, 21.664920, -4.573840, -0.029842, 1.053641, -0.304836, 4.625813, 353.063300, 359.982300
411, 23.492510, 13.012130, -0.037580, 1.093741, -0.298406, 355.336300, 351.508100, -0.000066
412, 23.228270, -4.800000, -0.042640, 1.066684, -0.313438, 1.580287, 349.786700, 0.002671
413, -14.286660, 11.167850, -0.037915, 1.095402, -0.301469, 354.802900, 351.329800, -0.003295
414, -7.901758, -4.799854, -0.029872, 1.073281, -0.314204, 0.009433, 352.783200, 359.993800
415, -25.928790, 9.400739, -0.023104, 1.094926, -0.301883, 354.932300, 354.682400, 359.994200
416, -21.067640, 10.727460, -0.014903, 1.115848, -0.312113, 349.963900, 356.417400, 359.973600
417, -27.998470, 10.355390, -0.002473, 1.117706, -0.313643, 349.516200, 359.402400, 359.933400
418, -14.323780, 13.106950, 0.007616, 1.126219, -0.315072, 347.443300, 1.857116, 359.953100
419, 15.527880, -4.799679, 0.001377, 1.086021, -0.317648, 356.806700, 0.339011, 0.010172
420, 16.941260, -4.800000, -0.003487, 1.055120, -0.304218, 4.223384, 359.187700, -0.005161
421, 22.163620, -1.037952, -0.012961, 1.062572, -0.301377, 2.525316, 357.017400, 359.987700
422, 3.530955, 6.413421, -0.013258, 1.090793, -0.303611, 355.926700, 356.921300, 0.000247
423, 27.987290, -4.729133, -0.019194, 1.067227, -0.310444, 1.446500, 355.421100, 0.001544
424, 19.833440, -4.501223, -0.025507, 1.053643, -0.304429, 4.625537, 354.072900, 359.988600
425, 26.498560, 13.180140, -0.033461, 1.093697, -0.297718, 355.330300, 352.447800, 0.000521
426, -25.635090, -1.299856, -0.023182, 1.082174, -0.312221, 358.004400, 354.434400, 359.989800
427, 27.985060, 0.752043, -0.032702, 1.074350, -0.305963, 359.816300, 352.370800, 0.002134
428, -27.998980, 13.032770, -0.023459, 1.109382, -0.304606, 351.612000, 354.541900, 359.989100
429, 15.394330, 9.974156, -0.027838, 1.118158, -0.316148, 349.445100, 353.213600, 0.040570
430, -5.906297, 13.199430, -0.020698, 1.125184, -0.315092, 347.707900, 354.967600, 359.966200
431, -23.418880, 10.244440, -0.010239, 1.119520, -0.315118, 349.079900, 357.506100, 359.951900
432, -27.999900, -3.751281, -0.003591, 1.078769, -0.312905, 358.702200, 359.133000, 359.991200
433, 25.853340, 0.202821, -0.012756, 1.069459, -0.302465, 0.929420, 357.051400, -0.005036
434, 27.929270, 13.128800, -0.020192, 1.107518, -0.302972, 352.027800, 355.328900, 0.007355
435, 27.417160, 13.200000, -0.025689, 1.127609, -0.317364, 347.134700, 353.700500, 0.036517
436, 14.067580, -3.467659, -0.030243, 1.088262, -0.319376, 356.338300, 352.531700, 0.024942
437, 24.969790, 12.455550, -0.039495, 1.113293, -0.309894, 350.544100, 350.662800, 0.014655
438, 27.999970, -4.602042, -0.043656, 1.081016, -0.319303, 358.184700, 349.288900, 0.009372
439, 27.999820, 12.587990, -0.053196, 1.102509, -0.305971, 353.207200, 347.707600, 0.007406
440, 26.397490, -0.268071, -0.056225, 1.086050, -0.318174, 357.073600, 346.373000, 0.010636
441, -28.000000, -4.794914, -0.050686, 1.058292, -0.310684, 3.552644, 348.046800, 0.004650
442, 27.999940, -4.782931, -0.058961, 1.051489, -0.309626, 5.129240, 346.224400, 359.979000
443, 27.999800, -4.704449, -0.069212, 1.051986, -0.312626, 5.012108, 343.752200, 359.970500
444, 28.000000, 9.771652, -0.076591, 1.090070, -0.309660, 356.218200, 342.331400, -0.002979
445, -18.904470, -4.799997, -0.064563, 1.070420, -0.319879, 0.740773, 344.334900, 359.994100
446, -5.740866, -4.545177, -0.060275, 1.053905, -0.310772, 4.579172, 345.864100, 0.010858
447, -27.957160, -3.346621, -0.047266, 1.056224, -0.306760, 4.029118, 349.007500, 0.024460
448, -20.636240, -4.799377, -0.034163, 1.053760, -0.306067, 4.600435, 352.030400, 0.024450
449, -27.763730, 13.199980, -0.025987, 1.093604, -0.296922, 355.365100, 354.139700, 0.000349
450, -28.000000, -4.629193, -0.016316, 1.075015, -0.313393, 359.628100, 356.057200, 359.993500
451, -27.995580, 13.187240, -0.007375, 1.111551, -0.304735, 351.004500, 358.278700, 359.988900
452, 27.578730, 13.173850, -0.014548, 1.128172, -0.316949, 346.975200, 356.428600, 0.044585
453, 27.905130, -4.798190, -0.021107, 1.087287, -0.319261, 356.497300, 354.775400, 0.012927
454, 25.678790, -4.622729, -0.025832, 1.060007, -0.307589, 3.061161, 353.919900, -0.001200
455, 23.532010, -3.904291, -0.037731, 1.054375, -0.305084, 4.435706, 351.246400, 359.974700
456, 27.996700, 13.199660, -0.045929, 1.095681, -0.300397, 354.888300, 349.578000, -0.000425
457, -27.999170, 13.163710, -0.035340, 1.125674, -0.317141, 347.633100, 351.374900, 359.968600
458, -28.000000, 8.156834, -0.025684, 1.114319, -0.316412, 350.348900, 353.728900, 359.968000
459, -25.342030, 3.735724, -0.018727, 1.094061, -0.309973, 355.173900, 355.541000, 359.986300
460, -27.915310, 13.194860, -0.010731, 1.116695, -0.308181, 349.747200, 357.460500, 359.981600
461, 18.160890, 10.425030, -0.018560, 1.119983, -0.315717, 348.964600, 355.471300, 0.055472
462, -1.459978, 13.199340, -0.014207, 1.125430, -0.314708, 347.635800, 356.547000, 359.968600
463, -26.200630, -1.368832, -0.007187, 1.089463, -0.315035, 356.139400, 358.248900, 359.989200
464, -15.072500, 8.996015, -0.000231, 1.099422, -0.303861, 353.859700, 359.946400, 359.989400
465, 27.026960, -1.906043, -0.006950, 1.077535, -0.309768, 359.038000, 358.343400, 0.005273
466, 24.342370, -1.456421, -0.014933, 1.066175, -0.303839, 1.706588, 356.530200, -0.004792
467, -27.998180, 13.199480, -0.006572, 1.103824, -0.300199, 352.926300, 358.493800, 359.993400
468, 12.932850, -4.799372, -0.011843, 1.079054, -0.314967, 358.547500, 357.116400, 0.012822
469, -27.999810, -4.776597, -0.005740, 1.054341, -0.303937, 4.430693, 358.664100, 0.009220
470, 26.986290, -4.779360, -0.017332, 1.051320, -0.303085, 5.155198, 355.987100, 359.969400
471, 27.999170, -3.682908, -0.029382, 1.055288, -0.304222, 4.239736, 353.186200, 359.974700
472, -27.538180, 13.096250, -0.021109, 1.096864, -0.297918, 354.589100, 355.215500, -0.004618
473, 6.245780, 10.402060, -0.020813, 1.117678, -0.314294, 349.571900, 354.955900, 0.005447
474, 27.998790, 13.199990, -0.030327, 1.126011, -0.316850, 347.509400, 352.591200, 0.048379
475, 26.307640, -1.635188, -0.036404, 1.089447, -0.318222, 356.115100, 351.077500, 0.014094
476, 27.521720, -2.229609, -0.043423, 1.065022, -0.307968, 1.945356, 349.833100, -0.001353
477, -22.310490, -4.614154, -0.033784, 1.054869, -0.305840, 4.330945, 352.125200, 0.013249
478, -23.557030, -4.798996, -0.021296, 1.051992, -0.303776, 5.006617, 355.058300, 0.028987
479, -27.931920, 0.378434, -0.010803, 1.067833, -0.301621, 1.316765, 357.510300, 0.009595
480, 27.177760, -4.799920, -0.019330, 1.058548, -0.306500, 3.483114, 355.463300, -0.005706
481, -1.976964, 13.200000, -0.015130, 1.095847, -0.297252, 354.697000, 356.575700, -0.003971
482, -7.368798, 12.772270, -0.008070, 1.126435, -0.316029, 347.396700, 358.026200, 359.972300
483, -27.993700, -2.854072, -0.000993, 1.087665, -0.316260, 356.494900, 359.756900, 359.987500
484, -28.000000, -4.797100, 0.004631, 1.056079, -0.304496, 4.017796, 1.080145, 0.004879
485, -27.952080, -4.800000, 0.012101, 1.051221, -0.302631, 5.171027, 2.798997, 0.021259
486, -27.607670, 13.197670, 0.020523, 1.092226, -0.295623, 355.713200, 4.610559, 0.000919
487, 27.338320, -3.727160, 0.011469, 1.076039, -0.312057, 359.436100, 2.758265, 0.007366
488, -27.980860, -4.797419, 0.018169, 1.054663, -0.304665, 4.405969, 4.233374, 0.008161
489, 26.082560, -4.781900, 0.006106, 1.051463, -0.302646, 5.137971, 1.414061, 359.969100
490, -27.981240, 12.940010, 0.014731, 1.092398, -0.295583, 355.685800, 3.312311, -0.001054
491, -28.000000, -4.578427, 0.020444, 1.074477, -0.313343, 359.778700, 4.935133, 359.993900
492, 27.959870, -4.799651, 0.013743, 1.053938, -0.304157, 4.569556, 3.198383, 359.989900
493, -27.526560, 0.485523, 0.022735, 1.067613, -0.302005, 1.371320, 5.235614, 0.007237
494, -27.847180, -4.774061, 0.030761, 1.058557, -0.307576, 3.482762, 7.228371, 0.006529
495, -27.873430, -4.799928, 0.040395, 1.052357, -0.306442, 4.925609, 9.412449, 0.021097
496, -25.230080, 13.051710, 0.048433, 1.092677, -0.299887, 355.600800, 10.954710, 0.000697
